t_s,seq,capture_ms,x_mg,y_mg,z_mg,mag_mg,flags
14.468,41374,3499621,344,712,260,832,V
14.484,41375,3499641,260,692,244,778,V
14.484,41376,3499661,172,680,184,725,V
14.531,41377,3499682,56,668,248,715,V
14.562,41378,3499703,-32,616,232,659,V
14.562,41379,3499722,-128,544,212,598,V
14.578,41380,3499743,-204,500,172,567,V
14.625,41381,3499763,-296,500,176,607,V
14.625,41382,3499783,-340,516,144,635,V
14.672,41383,3499803,-432,504,76,668,V
14.672,41384,3499824,-500,480,64,696,V
14.672,41385,3499844,-516,452,56,688,V
14.734,41386,3499864,-596,412,-24,725,V
14.734,41387,3499885,-668,372,-32,765,V
14.734,41388,3499905,-748,332,-64,821,V
14.765,41389,3499925,-788,288,-92,844,V
14.797,41390,3499945,-812,168,-172,847,V
14.812,41391,3499967,-856,96,-188,882,V
14.812,41392,3499986,-956,32,-144,967,V
14.859,41393,3500006,-992,-108,-68,1000,V
14.953,41394,3500027,-1068,-308,-24,1112,V
14.953,41395,3500047,-1128,-548,-20,1254,V
14.953,41396,3500067,-1184,-968,40,1530,V
14.953,41397,3500087,-1336,-1692,80,2157,V
14.953,41398,3500108,-1328,-2612,296,2945,V
15.015,41399,3500128,-1044,-3124,344,3312,V
15.015,41400,3500148,-372,-3164,120,3188,V
15.015,41401,3500169,388,-2716,84,2745,V
15.031,41402,3500189,1380,-1696,-96,2189,V
15.062,41403,3500209,2920,-12,312,2937,V
15.062,41404,3500229,4668,1756,1600,5238,V
15.125,41405,3500250,4912,3372,1868,6244,V
15.125,41406,3500270,4020,3476,1700,5580,V
15.125,41407,3500290,2616,3036,936,4115,V
15.156,41408,3500311,1568,2416,452,2915,V
15.187,41409,3500331,1156,1860,236,2203,V
15.187,41410,3500351,1020,1740,316,2042,V
15.250,41411,3500372,880,1536,-12,1770,V
15.250,41412,3500392,584,1228,64,1361,V
15.250,41413,3500412,360,728,268,855,V
15.281,41414,3500432,216,548,224,630,V
15.297,41415,3500453,256,576,240,674,V
15.297,41416,3500473,380,692,304,846,V
15.359,41417,3500493,496,744,288,939,V
15.359,41418,3500514,624,840,324,1095,V
15.359,41419,3500534,652,968,236,1191,V
15.390,41420,3500554,628,980,164,1175,V
15.422,41421,3500574,580,940,168,1117,V
15.422,41422,3500595,564,916,164,1088,V
15.484,41423,3500615,564,952,156,1117,V
15.484,41424,3500635,532,876,188,1042,V
15.500,41425,3500658,512,832,204,998,V
15.500,41426,3500676,492,836,248,1001,V
15.609,41427,3500696,540,796,228,989,V
15.609,41428,3500716,556,812,276,1022,V
15.609,41429,3500737,560,852,244,1048,V
15.609,41430,3500757,540,836,196,1014,V
15.625,41431,3500778,568,840,256,1046,V
15.625,41432,3500798,560,860,240,1054,V
15.672,41433,3500818,556,868,216,1053,V
15.718,41434,3500838,568,848,184,1037,V
15.718,41435,3500858,548,900,168,1067,V
15.718,41436,3500879,536,848,192,1021,V
15.750,41437,3500900,524,808,244,993,V
15.750,41438,3500919,560,836,232,1033,V
15.781,41439,3500940,556,852,212,1039,V
15.843,41440,3500960,552,860,220,1045,V
15.843,41441,3500980,556,844,264,1045,V
15.843,41442,3501000,580,844,228,1049,V
15.875,41443,3501021,564,916,216,1097,V
15.875,41444,3501041,668,992,268,1226,V
15.906,41445,3501061,748,1140,196,1378,V
15.968,41446,3501082,880,1320,132,1592,V
15.968,41447,3501102,1064,1612,132,1936,V
15.968,41448,3501122,1256,1788,84,2187,V
16.000,41449,3501142,1408,1836,112,2316,V
16.000,41450,3501163,1524,1764,204,2340,V
16.015,41451,3501183,1532,1624,332,2257,V
16.078,41452,3501204,1388,1396,368,2003,V
16.078,41453,3501224,1204,1140,300,1685,V
16.078,41454,3501244,908,932,364,1351,V
16.125,41455,3501264,652,688,300,994,V
16.125,41456,3501284,404,512,212,686,V
16.140,41457,3501305,144,396,148,447,V
16.203,41458,3501325,88,384,264,474,V
16.203,41459,3501345,-36,436,212,486,V
16.203,41460,3501366,-100,396,104,421,V
16.265,41461,3501386,-180,316,128,386,V
16.265,41462,3501406,-236,268,180,400,V
16.265,41463,3501426,-288,280,200,449,V
16.297,41464,3501447,-360,304,208,515,V
16.328,41465,3501468,-448,300,96,548,V
16.359,41466,3501487,-524,324,120,628,V
16.359,41467,3501508,-584,336,64,677,V
16.422,41468,3501528,-664,368,-24,760,V
16.422,41469,3501548,-744,412,-52,852,V
16.422,41470,3501568,-808,416,-84,913,V
16.453,41471,3501589,-836,396,-120,933,V
16.453,41472,3501609,-860,392,-120,953,V
16.484,41473,3501629,-900,404,-132,995,V
16.500,41474,3501651,-912,308,-124,971,V
16.500,41475,3501670,-980,216,-124,1011,V
16.531,41476,3501690,-1004,116,-72,1013,V
16.562,41477,3501711,-1064,40,-64,1067,V
16.562,41478,3501731,-1068,-64,32,1070,V
16.593,41479,3501751,-1076,-252,84,1108,V
16.625,41480,3501771,-1132,-532,60,1252,V
16.625,41481,3501792,-1136,-1004,184,1527,V
16.656,41482,3501812,-1256,-1704,252,2132,V
16.687,41483,3501832,-1192,-2636,492,2935,V
16.687,41484,3501853,-884,-3176,748,3381,V
16.718,41485,3501873,-356,-3424,556,3487,V
16.734,41486,3501893,644,-2988,564,3108,V
16.734,41487,3501913,1912,-1784,36,2615,V
16.781,41488,3501934,3392,192,24,3398,V
16.812,41489,3501955,5248,2660,768,5934,V
16.812,41490,3501974,5380,4780,1068,7276,V
16.843,41491,3501995,4056,4324,996,6012,V
16.890,41492,3502015,2496,3096,792,4055,V
16.890,41493,3502035,1076,2072,232,2346,V
16.906,41494,3502055,672,1384,388,1587,V
16.922,41495,3502076,544,1112,176,1250,V
16.953,41496,3502098,536,1080,32,1206,V
16.953,41497,3502116,396,884,-144,979,V
17.000,41498,3502137,212,712,24,743,V
17.000,41499,3502157,220,652,56,690,V
17.000,41500,3502177,316,712,24,779,V
17.047,41501,3502197,500,736,152,903,V
17.078,41502,3502218,668,852,144,1092,V
17.078,41503,3502238,804,1076,120,1349,V
17.140,41504,3502258,756,1056,100,1303,V
17.140,41505,3502279,272,1052,-228,1110,V
17.140,41506,3502299,612,812,264,1051,V
17.172,41507,3502319,520,932,40,1068,V
17.203,41508,3502339,584,912,136,1091,V
17.203,41509,3502360,612,832,120,1040,V
17.250,41510,3502380,572,832,156,1022,V
17.250,41511,3502400,500,876,148,1019,V
17.250,41512,3502421,472,888,84,1009,V
17.281,41513,3502441,484,820,164,966,V
17.312,41514,3502461,500,852,120,995,V
17.312,41515,3502481,520,828,132,987,V
17.375,41516,3502502,564,836,208,1030,V
17.375,41517,3502522,572,856,180,1045,V
17.375,41518,3502542,568,852,232,1050,V
17.437,41519,3502563,536,824,200,1003,V
17.437,41520,3502583,524,820,128,982,V
17.437,41521,3502603,568,844,208,1038,V
17.484,41522,3502623,572,896,152,1074,V
17.500,41523,3502644,608,872,160,1075,V
17.500,41524,3502664,560,860,156,1038,V
17.562,41525,3502684,552,836,88,1006,V
17.562,41526,3502705,556,836,160,1017,V
17.562,41527,3502725,560,824,176,1012,V
17.609,41528,3502745,564,852,132,1030,V
17.609,41529,3502765,576,868,212,1063,V
17.672,41530,3502787,564,848,180,1034,V
17.672,41531,3502806,560,848,232,1042,V
17.672,41532,3502826,568,852,188,1041,V
17.687,41533,3502847,592,904,144,1090,V
17.765,41534,3502867,604,960,124,1141,V
17.765,41535,3502887,652,1012,100,1208,V
17.765,41536,3502908,704,1108,68,1314,V
17.797,41537,3502928,780,1340,-136,1556,V
17.797,41538,3502948,988,1692,-396,1999,V
17.859,41539,3502968,1268,1980,-492,2402,V
17.859,41540,3502989,1560,2120,-116,2635,V
17.859,41541,3503009,1720,1924,140,2585,V
17.890,41542,3503029,1832,1664,292,2492,V
17.890,41543,3503050,1860,1556,456,2468,V
17.906,41544,3503070,1780,1412,520,2331,V
17.984,41545,3503090,1652,1084,512,2041,V
17.984,41546,3503110,1424,780,568,1720,V
17.984,41547,3503131,1188,480,624,1425,V
18.000,41548,3503152,904,224,636,1128,V
18.000,41549,3503171,612,-28,580,844,V
18.031,41550,3503192,312,-256,452,606,V
18.093,41551,3503212,16,-364,400,541,V
18.093,41552,3503232,-296,-404,296,582,V
18.093,41553,3503252,-484,-424,108,652,V
18.125,41554,3503273,-636,-396,68,752,V
18.125,41555,3503293,-772,-252,132,823,V
18.156,41556,3503313,-876,-220,-20,903,V
18.187,41557,3503334,-956,-244,-64,989,V
18.187,41558,3503354,-1000,-188,44,1018,V
18.203,41559,3503374,-1032,-96,-20,1037,V
18.281,41560,3503394,-1056,-4,-64,1058,V
18.312,41561,3503415,-1052,24,-100,1057,V
18.312,41562,3503435,-1040,48,-76,1044,V
18.312,41563,3503456,-1060,36,-108,1066,V
18.328,41564,3503477,-1044,24,-216,1066,V
18.343,41565,3503496,-1048,-4,-172,1062,V
18.375,41566,3503516,-1032,-56,-132,1042,V
18.390,41567,3503537,-1052,-168,-188,1082,V
18.422,41568,3503557,-1072,-408,-136,1155,V
18.422,41569,3503577,-1064,-676,-72,1263,V
18.484,41570,3503597,-1096,-1168,-100,1605,V
18.484,41571,3503618,-1200,-1832,48,2191,V
18.484,41572,3503638,-1184,-2820,360,3080,V
18.515,41573,3503659,-968,-3636,412,3785,V
18.515,41574,3503678,-352,-4176,388,4209,V
18.547,41575,3503699,700,-4132,292,4201,V
18.578,41576,3503719,2184,-2844,352,3603,V
18.578,41577,3503739,4628,-436,820,4720,V
18.609,41578,3503760,6984,3164,2320,8011,V
18.625,41579,3503780,6776,5572,2220,9049,V
18.625,41580,3503800,4400,4576,1412,6503,V
18.672,41581,3503821,1908,2856,372,3455,V
18.703,41582,3503841,388,1388,-112,1446,V
18.703,41583,3503861,188,804,328,888,V
18.718,41584,3503881,488,924,-32,1045,V
18.781,41585,3503903,720,1052,-64,1276,V
18.781,41586,3503922,532,968,88,1108,V
18.781,41587,3503942,500,992,384,1175,V
18.812,41588,3503963,520,1104,100,1224,V
18.812,41589,3503983,552,1164,192,1302,V
18.843,41590,3504003,432,924,116,1027,V
18.890,41591,3504023,488,688,264,884,V
18.890,41592,3504044,448,648,372,871,V
18.890,41593,3504064,584,792,380,1055,V
18.937,41594,3504084,2192,800,-344,2359,V
18.968,41595,3504105,624,804,376,1085,V
18.968,41596,3504125,364,980,64,1047,V
19.031,41597,3504145,480,1060,340,1212,V
19.031,41598,3504165,556,928,168,1095,V
19.031,41599,3504186,568,828,260,1037,V
19.062,41600,3504206,520,812,356,1028,V
19.093,41601,3504227,500,840,292,1020,V
19.093,41602,3504247,508,880,236,1043,V
19.140,41603,3504267,476,864,236,1014,V
19.140,41604,3504287,452,856,220,993,V
19.140,41605,3504307,500,824,236,992,V
19.172,41606,3504328,524,800,232,984,V
19.203,41607,3504348,560,788,248,998,V
19.203,41608,3504368,604,856,236,1074,V
19.265,41609,3504389,604,872,216,1083,V
19.265,41610,3504409,596,816,224,1035,V
19.297,41611,3504429,616,884,192,1094,V
19.297,41612,3504449,576,820,164,1015,V
19.328,41613,3504470,560,880,280,1080,V
19.328,41614,3504490,580,864,252,1071,V
19.390,41615,3504510,564,808,224,1011,V
19.390,41616,3504531,580,868,244,1072,V
19.390,41617,3504551,524,864,208,1032,V
19.422,41618,3504571,508,820,236,993,V
19.453,41619,3504591,524,828,220,1004,V
19.453,41620,3504612,536,840,248,1027,V
19.515,41621,3504632,532,836,268,1027,V
19.515,41622,3504652,520,828,260,1012,V
19.515,41623,3504673,544,824,220,1012,V
19.531,41624,3504693,500,812,240,983,V
19.562,41625,3504713,480,800,244,964,V
19.562,41626,3504733,512,776,232,958,V
19.593,41627,3504754,528,812,244,999,V
19.625,41628,3504774,572,872,236,1069,V
19.625,41629,3504795,640,996,208,1202,V
19.656,41630,3504815,832,1288,140,1540,V
19.687,41631,3504835,1096,1644,8,1976,V
19.750,41632,3504855,1432,1980,-144,2448,V
19.750,41633,3504876,1824,2208,48,2864,V
19.750,41634,3504896,2076,2160,224,3004,V
19.781,41635,3504917,2112,1860,504,2859,V
19.781,41636,3504936,1936,1492,532,2501,V
19.812,41637,3504957,1728,1180,588,2174,V
19.859,41638,3504977,1412,804,704,1771,V
19.859,41639,3504997,1068,460,704,1359,V
19.859,41640,3505018,736,260,584,975,V
19.890,41641,3505038,496,136,504,720,V
19.890,41642,3505058,232,28,440,498,V
19.922,41643,3505078,120,-28,436,453,V
20.015,41644,3505099,-52,24,436,440,V
20.015,41645,3505119,-172,28,344,386,V
20.015,41646,3505139,-340,-40,248,423,V
20.015,41647,3505160,-492,-104,144,523,V
20.015,41648,3505180,-636,-112,88,652,V
20.047,41649,3505200,-724,-56,72,730,V
20.078,41650,3505220,-796,-48,16,798,V
20.078,41651,3505241,-816,-100,-80,826,V
20.109,41652,3505261,-848,-48,-68,852,V
20.125,41653,3505281,-892,-20,-60,894,V
20.125,41654,3505302,-952,-4,-96,957,V
20.187,41655,3505322,-964,-36,-180,981,V
20.203,41656,3505342,-976,-52,-224,1003,V
20.203,41657,3505362,-1040,-48,-236,1068,V
20.234,41658,3505383,-1052,-100,-264,1089,V
20.250,41659,3505404,-1072,-200,-276,1125,V
20.250,41660,3505423,-1084,-312,-284,1163,V
20.281,41661,3505444,-1092,-508,-196,1220,V
20.312,41662,3505464,-1096,-872,-156,1409,V
20.312,41663,3505485,-1196,-1352,-36,1805,V
20.343,41664,3505504,-1152,-2040,208,2352,V
20.375,41665,3505525,-1052,-2852,136,3043,V
20.406,41666,3505545,-604,-3304,116,3361,V
20.406,41667,3505565,264,-3280,12,3291,V
20.422,41668,3505586,1188,-2456,84,2730,V
20.468,41669,3505607,2704,-1344,552,3070,V
20.500,41670,3505626,4904,1008,1984,5385,V
20.500,41671,3505647,6240,3792,2060,7587,V
20.531,41672,3505668,5064,4368,1188,6792,V
20.562,41673,3505687,2996,3604,532,4717,V
