t_s,seq,capture_ms,x_mg,y_mg,z_mg,mag_mg,flags
15.985,35668,3383852,-8,-116,1040,1046,V
16.000,35669,3383872,-16,-120,1052,1059,V
16.016,35670,3383892,-36,-144,1032,1043,V
16.016,35671,3383912,-52,-148,1056,1068,V
16.047,35672,3383933,-48,-132,1036,1045,V
16.079,35673,3383954,-44,-132,1064,1073,V
16.079,35674,3383973,-16,-104,1132,1137,V
16.110,35675,3383994,-20,-80,1188,1191,V
16.141,35676,3384014,36,-40,1472,1473,V
16.172,35677,3384034,56,-4,1676,1677,V
16.172,35678,3384054,224,40,1612,1628,V
16.204,35679,3384075,296,216,2044,2077,V
16.235,35680,3384095,420,120,2308,2349,V
16.235,35681,3384115,532,-12,2580,2634,V
16.266,35682,3384136,444,-32,2348,2390,V
16.297,35683,3384157,208,-176,1412,1438,V
16.297,35684,3384176,68,-124,1148,1157,V
16.360,35685,3384196,-348,-44,20,351,V
16.360,35686,3384217,-360,-212,68,423,V
16.391,35687,3384237,-272,-108,-492,572,V
16.391,35688,3384257,-536,-516,-980,1230,V
16.407,35689,3384278,-680,-660,428,1040,V
16.407,35690,3384298,-488,-692,456,962,V
16.469,35691,3384318,-136,-880,-1352,1619,V
16.500,35692,3384339,-188,-852,-2468,2618,V
16.500,35693,3384359,156,-852,-1732,1937,V
16.532,35694,3384379,156,-492,-284,589,V
16.532,35695,3384399,488,-1648,-608,1823,V
16.532,35696,3384420,1040,-4108,1416,4468,V
16.563,35697,3384440,904,-2448,1284,2908,V
16.594,35698,3384460,-900,-2972,-1884,3632,V
16.594,35699,3384481,964,-872,1940,2335,V
16.657,35700,3384501,360,832,1192,1498,V
16.657,35701,3384521,456,1392,1692,2238,V
16.657,35702,3384541,456,700,-644,1055,V
16.688,35703,3384562,284,-12,588,653,V
16.704,35704,3384582,20,236,180,297,V
16.704,35705,3384602,-20,280,1264,1295,V
16.766,35706,3384623,-48,-592,1472,1587,V
16.766,35707,3384643,-160,-596,1204,1353,V
16.766,35708,3384663,-216,-264,984,1041,V
16.797,35709,3384683,-120,-184,1228,1247,V
16.829,35710,3384704,12,-292,1172,1208,V
16.829,35711,3384724,-4,-232,976,1003,V
16.891,35712,3384744,-28,-160,1064,1076,V
16.891,35713,3384765,-124,-584,1056,1213,V
16.922,35714,3384785,-40,-180,1152,1167,V
16.922,35715,3384805,-92,-124,896,909,V
16.954,35716,3384825,-44,-192,1016,1035,V
17.016,35717,3384847,-20,-296,1184,1221,V
17.016,35718,3384866,-44,-328,1024,1076,V
17.016,35719,3384886,-36,-224,996,1022,V
17.016,35720,3384907,12,-164,1032,1045,V
17.047,35721,3384927,4,-200,1032,1051,V
17.063,35722,3384947,24,-216,1032,1055,V
17.141,35723,3384967,32,-216,996,1020,V
17.141,35724,3384988,8,-168,1012,1026,V
17.141,35725,3385008,-24,-196,1060,1078,V
17.157,35726,3385028,0,-248,1124,1151,V
17.157,35727,3385049,-20,-224,1056,1080,V
17.188,35728,3385069,-24,-168,1024,1038,V
17.250,35729,3385089,-40,-132,1028,1037,V
17.250,35730,3385110,0,-196,1156,1172,V
17.250,35731,3385130,-32,-236,1068,1094,V
17.282,35732,3385151,-20,-196,1056,1074,V
17.282,35733,3385170,-48,-152,1012,1024,V
17.313,35734,3385191,0,-164,1052,1065,V
17.375,35735,3385211,-8,-184,1020,1036,V
17.375,35736,3385231,-8,-160,1024,1036,V
17.375,35737,3385252,-40,-160,1000,1014,V
17.407,35738,3385272,-44,-188,1012,1030,V
17.407,35739,3385292,-24,-204,1032,1052,V
17.422,35740,3385312,-48,-204,1056,1077,V
17.469,35741,3385333,-4,-236,1100,1125,V
17.469,35742,3385353,-8,-220,1076,1098,V
17.485,35743,3385373,-36,-180,1048,1064,V
17.532,35744,3385394,-40,-172,1044,1059,V
17.532,35745,3385414,-32,-152,1024,1036,V
17.547,35746,3385434,0,-196,1068,1086,V
17.610,35747,3385455,-16,-220,1060,1083,V
17.610,35748,3385475,-28,-208,1080,1100,V
17.610,35749,3385495,-24,-216,1096,1117,V
17.641,35750,3385515,-32,-224,1104,1127,V
17.735,35751,3385537,-28,-196,1104,1122,V
17.735,35752,3385556,0,-164,1144,1156,V
17.735,35753,3385576,-36,-164,1172,1184,V
17.735,35754,3385596,-20,-184,1308,1321,V
17.735,35755,3385617,4,-184,1636,1646,V
17.766,35756,3385637,16,-144,1416,1423,V
17.797,35757,3385657,24,-60,1516,1517,V
17.797,35758,3385678,16,-116,1488,1493,V
17.844,35759,3385698,52,-180,1816,1826,V
17.844,35760,3385718,200,-84,2272,2282,V
17.844,35761,3385738,140,120,2092,2100,V
17.891,35762,3385759,132,208,1340,1362,V
17.907,35763,3385779,-40,320,1552,1585,V
17.907,35764,3385799,-36,320,1084,1131,V
17.938,35765,3385820,-248,120,-592,653,V
17.969,35766,3385840,-236,-188,-404,504,V
17.969,35767,3385860,-144,-1152,-144,1170,V
18.000,35768,3385880,-676,-1388,-364,1586,V
18.032,35769,3385902,-108,-1568,-2788,3201,V
18.032,35770,3385921,-20,-1568,-2720,3140,V
18.063,35771,3385941,260,-1112,-1520,1901,V
18.125,35772,3385962,244,-548,208,635,V
18.125,35773,3385982,148,-884,664,1115,V
18.125,35774,3386002,1512,-2940,1060,3472,V
18.157,35775,3386023,804,-1916,4124,4618,V
18.157,35776,3386043,964,-2268,6948,7372,V
18.172,35777,3386063,696,-1780,1960,2738,V
18.219,35778,3386083,-188,408,1296,1372,V
18.219,35779,3386104,292,736,1912,2069,V
18.250,35780,3386124,348,820,1624,1852,V
18.266,35781,3386144,184,580,352,703,V
18.297,35782,3386165,112,184,592,630,V
18.297,35783,3386185,-8,-252,544,600,V
18.329,35784,3386206,-120,28,716,727,V
18.360,35785,3386225,-64,36,1228,1230,V
18.360,35786,3386246,-140,-324,1288,1335,V
18.391,35787,3386266,-128,-516,1112,1233,V
18.422,35788,3386287,-80,-328,1144,1193,V
18.422,35789,3386307,-44,-16,1152,1153,V
18.454,35790,3386327,4,-116,1288,1293,V
18.485,35791,3386348,36,-152,1052,1064,V
18.485,35792,3386367,-8,-96,872,877,V
18.516,35793,3386388,28,-40,980,981,V
18.547,35794,3386408,-4,-92,1124,1128,V
18.547,35795,3386428,8,-176,1168,1181,V
18.579,35796,3386449,-32,-176,928,945,V
18.594,35797,3386469,-40,-104,1048,1054,V
18.594,35798,3386489,-8,-104,1132,1137,V
18.657,35799,3386509,-16,-184,1072,1088,V
18.657,35800,3386530,-44,-164,932,947,V
18.657,35801,3386550,-36,-156,1000,1013,V
18.688,35802,3386570,-24,-176,1092,1106,V
18.719,35803,3386591,-16,-160,1000,1013,V
18.719,35804,3386611,12,-152,992,1004,V
18.782,35805,3386631,20,-84,1088,1091,V
18.782,35806,3386651,-12,-68,1076,1078,V
18.782,35807,3386672,0,-92,1036,1040,V
18.844,35808,3386692,-8,-124,980,988,V
18.844,35809,3386712,-20,-148,1048,1059,V
18.844,35810,3386733,-52,-164,1136,1149,V
18.907,35811,3386753,-60,-152,1056,1069,V
18.907,35812,3386773,-20,-124,1044,1052,V
18.907,35813,3386793,-16,-108,1072,1078,V
18.938,35814,3386814,-28,-104,1080,1085,V
19.047,35815,3386834,-28,-136,1052,1061,V
19.063,35816,3386854,-40,-152,1060,1072,V
19.063,35817,3386875,-28,-168,1076,1089,V
19.079,35818,3386895,-4,-136,1068,1077,V
19.079,35819,3386915,-40,-100,1032,1038,V
19.079,35820,3386936,-36,-88,1004,1008,V
19.079,35821,3386957,-28,-108,1040,1046,V
19.141,35822,3386977,-24,-168,1084,1097,V
19.141,35823,3386996,-20,-172,1104,1117,V
19.141,35824,3387017,-24,-176,1036,1051,V
19.172,35825,3387038,-40,-160,1080,1093,V
19.172,35826,3387057,-16,-120,1116,1123,V
19.204,35827,3387078,-24,-176,1140,1154,V
19.235,35828,3387098,-8,-156,1132,1143,V
19.235,35829,3387118,-40,-124,1088,1096,V
19.266,35830,3387138,-32,-104,1164,1169,V
19.297,35831,3387159,-36,-104,1144,1149,V
19.297,35832,3387179,-36,-136,1228,1236,V
19.329,35833,3387199,4,-168,1428,1438,V
19.375,35834,3387220,-28,-124,1328,1334,V
19.375,35835,3387240,-16,-32,1556,1556,V
19.375,35836,3387260,92,16,1996,1998,V
19.407,35837,3387280,200,20,1952,1962,V
19.407,35838,3387301,276,12,2176,2193,V
19.438,35839,3387321,396,52,2304,2338,V
19.500,35840,3387341,412,152,2092,2138,V
19.500,35841,3387362,340,48,1760,1793,V
19.500,35842,3387382,72,-48,996,1000,V
19.532,35843,3387402,-16,-16,480,481,V
19.532,35844,3387422,-232,-56,148,281,V
19.547,35845,3387443,-280,-312,-360,553,V
19.625,35846,3387463,-144,-416,-1120,1203,V
19.625,35847,3387483,-708,-1180,572,1490,V
19.625,35848,3387504,-356,-1552,-1688,2321,V
19.657,35849,3387524,168,-2284,-2380,3303,V
19.657,35850,3387544,196,-1744,-2408,2980,V
19.688,35851,3387564,340,-1840,-552,1951,V
19.735,35852,3387585,420,-1428,-1216,1922,V
19.735,35853,3387605,712,-2044,776,2299,V
19.735,35854,3387625,196,-1464,1324,1984,V
19.766,35855,3387646,1188,-3412,4440,5724,V
19.797,35856,3387667,980,-1188,5380,5596,V
19.797,35857,3387686,660,-448,2432,2559,V
19.829,35858,3387707,68,24,1860,1861,V
19.860,35859,3387727,316,408,1576,1658,V
19.860,35860,3387747,188,904,952,1326,V
19.891,35861,3387767,172,364,940,1023,V
19.922,35862,3387788,128,-324,1036,1093,V
19.922,35863,3387808,-48,-132,668,683,V
19.938,35864,3387828,-96,248,664,715,V
19.985,35865,3387849,-24,192,904,924,V
19.985,35866,3387869,-48,-204,984,1006,V
20.016,35867,3387889,-76,-184,972,992,V
20.032,35868,3387909,-68,-76,1244,1248,V
20.032,35869,3387930,-44,-132,1204,1212,V
