t_s,seq,capture_ms,x_mg,y_mg,z_mg,mag_mg,flags
15.812,37550,3422036,-156,448,1136,1231,V
15.812,37551,3422056,-116,436,1084,1174,V
15.844,37552,3422077,-220,36,996,1021,V
15.875,37553,3422097,-264,216,976,1034,V
15.922,37554,3422117,-324,268,892,986,V
15.922,37555,3422138,-408,388,964,1116,V
15.922,37556,3422158,-416,252,932,1051,V
15.953,37557,3422179,-224,164,1116,1150,V
15.953,37558,3422198,-140,188,1140,1164,V
15.969,37559,3422219,-224,28,960,986,V
16.047,37560,3422239,-200,136,1108,1134,V
16.047,37561,3422259,-104,236,1132,1161,V
16.047,37562,3422280,128,304,1204,1248,V
16.078,37563,3422300,96,-60,1148,1154,V
16.078,37564,3422320,168,36,1144,1157,V
16.109,37565,3422340,176,124,1300,1318,V
16.172,37566,3422361,384,264,1296,1377,V
16.172,37567,3422381,164,188,1048,1077,V
16.172,37568,3422401,76,-44,884,888,V
16.203,37569,3422422,-20,-120,928,936,V
16.203,37570,3422442,-168,-256,1160,1200,V
16.234,37571,3422462,-340,-348,1304,1392,V
16.281,37572,3422482,-472,-308,928,1086,V
16.281,37573,3422503,-436,-140,712,847,V
16.297,37574,3422523,-292,28,1200,1235,V
16.312,37575,3422543,-224,156,1688,1710,V
16.312,37576,3422564,-492,44,1424,1507,V
16.344,37577,3422584,-536,-116,980,1123,V
16.375,37578,3422604,-576,-64,716,921,V
16.375,37579,3422625,-552,-12,1120,1249,V
16.406,37580,3422645,-572,-72,1104,1245,V
16.437,37581,3422665,-640,12,676,931,V
16.437,37582,3422685,-696,120,248,749,V
16.469,37583,3422706,-700,100,280,761,V
16.484,37584,3422726,-820,-228,1024,1332,V
16.484,37585,3422746,-976,-704,1160,1671,V
16.531,37586,3422767,-1244,-840,1004,1806,V
16.562,37587,3422787,-1700,-852,1140,2217,V
16.562,37588,3422807,-2048,-1068,1212,2608,V
16.609,37589,3422827,-2228,-1800,1128,3078,V
16.609,37590,3422848,-2676,-2440,880,3727,V
16.656,37591,3422869,-2692,-3316,1308,4467,V
16.656,37592,3422888,-2544,-4152,1244,5026,V
16.672,37593,3422909,-1280,-4476,1204,4809,V
16.703,37594,3422929,784,-4460,1480,4764,V
16.703,37595,3422949,2876,-3600,3004,5500,V
16.734,37596,3422969,4676,-3024,2520,6112,V
16.765,37597,3422990,4240,-1732,2964,5456,V
16.765,37598,3423010,4108,-1512,2800,5196,V
16.797,37599,3423030,4068,-824,2924,5077,V
16.828,37600,3423051,3332,436,2612,4256,V
16.828,37601,3423071,2208,812,2020,3101,V
16.859,37602,3423091,1492,892,1464,2273,V
16.890,37603,3423111,988,544,1504,1880,V
16.890,37604,3423132,544,164,1180,1310,V
16.922,37605,3423152,556,100,1260,1381,V
16.969,37606,3423172,340,260,736,851,V
16.969,37607,3423193,148,472,16,495,V
16.969,37608,3423213,108,232,724,768,V
17.000,37609,3423233,-36,416,664,784,V
17.015,37610,3423253,-48,360,916,985,V
17.031,37611,3423274,-168,256,868,920,V
17.094,37612,3423294,-132,76,908,921,V
17.094,37613,3423314,-28,276,1196,1228,V
17.094,37614,3423335,-24,340,920,981,V
17.125,37615,3423355,64,384,924,1003,V
17.125,37616,3423375,32,240,1088,1115,V
17.156,37617,3423395,64,204,908,933,V
17.203,37618,3423416,28,232,996,1023,V
17.203,37619,3423436,-20,288,1032,1072,V
17.203,37620,3423456,28,296,980,1024,V
17.281,37621,3423477,124,320,1376,1418,V
17.281,37622,3423497,156,476,1380,1468,V
17.281,37623,3423517,52,408,1272,1337,V
17.344,37624,3423537,-40,152,1136,1147,V
17.344,37625,3423558,-232,144,1000,1037,V
17.344,37626,3423578,-336,48,800,869,V
17.359,37627,3423598,-400,88,892,982,V
17.406,37628,3423619,-380,64,916,994,V
17.406,37629,3423639,-468,-16,564,733,V
17.453,37630,3423659,-548,124,740,929,V
17.453,37631,3423680,-660,144,752,1011,V
17.453,37632,3423700,-468,40,1252,1337,V
17.484,37633,3423720,-516,60,1036,1159,V
17.515,37634,3423740,-336,48,1080,1132,V
17.515,37635,3423761,-180,4,1156,1170,V
17.578,37636,3423781,-156,108,1396,1409,V
17.578,37637,3423801,-124,120,1208,1220,V
17.578,37638,3423822,-88,168,1244,1258,V
17.609,37639,3423842,-68,132,1336,1344,V
17.640,37640,3423862,-204,96,1236,1256,V
17.640,37641,3423882,-268,84,1160,1194,V
17.687,37642,3423903,-416,44,1104,1181,V
17.687,37643,3423923,-444,-104,956,1059,V
17.703,37644,3423943,-556,-212,880,1062,V
17.734,37645,3423964,-568,-120,1108,1251,V
17.750,37646,3423984,-612,8,928,1112,V
17.750,37647,3424004,-564,16,1172,1301,V
17.812,37648,3424024,-380,240,1148,1233,V
17.812,37649,3424045,-468,148,616,788,V
17.812,37650,3424065,-480,168,900,1034,V
17.844,37651,3424085,-532,116,296,620,V
17.875,37652,3424107,-428,224,932,1050,V
17.875,37653,3424126,-380,252,948,1052,V
17.937,37654,3424146,-388,140,784,886,V
17.937,37655,3424166,-368,36,952,1021,V
17.937,37656,3424187,-440,28,1928,1978,V
17.969,37657,3424207,-440,40,1008,1101,V
17.984,37658,3424227,-420,80,864,964,V
18.109,37659,3424249,-400,96,896,986,V
18.109,37660,3424268,-316,120,1008,1063,V
18.109,37661,3424288,-248,180,1032,1077,V
18.172,37662,3424310,-256,180,960,1010,V
18.172,37663,3424329,-244,164,916,962,V
18.172,37664,3424349,-248,124,1004,1042,V
18.203,37665,3424370,-228,60,1144,1168,V
18.234,37666,3424390,-240,64,1092,1120,V
18.234,37667,3424410,-256,-8,1024,1056,V
18.234,37668,3424431,-216,40,1100,1122,V
18.234,37669,3424450,-296,184,1144,1196,V
18.234,37670,3424471,-356,100,980,1047,V
18.265,37671,3424491,-360,-24,952,1018,V
18.265,37672,3424511,-336,-20,1012,1067,V
18.281,37673,3424532,-356,100,1028,1092,V
18.328,37674,3424552,-428,212,1056,1159,V
18.328,37675,3424572,-448,116,952,1059,V
18.344,37676,3424592,-424,32,932,1024,V
18.390,37677,3424613,-452,-52,892,1001,V
18.390,37678,3424633,-476,16,1212,1302,V
18.406,37679,3424653,-408,-108,1092,1171,V
18.453,37680,3424674,-436,-24,1056,1143,V
18.484,37681,3424694,-424,56,900,996,V
18.484,37682,3424714,-372,152,940,1022,V
18.500,37683,3424734,-376,124,1056,1128,V
18.500,37684,3424755,-400,12,1124,1193,V
18.531,37685,3424775,-500,-20,916,1044,V
18.562,37686,3424795,-568,-8,820,998,V
18.562,37687,3424816,-580,-12,960,1122,V
18.594,37688,3424836,-712,-116,880,1138,V
18.625,37689,3424856,-784,-208,724,1087,V
18.625,37690,3424876,-992,-440,500,1195,V
18.656,37691,3424897,-1248,-652,892,1667,V
18.687,37692,3424917,-1584,-1064,1236,2274,V
18.719,37693,3424937,-2012,-1616,1028,2778,V
18.719,37694,3424958,-2716,-2056,1112,3583,V
18.750,37695,3424978,-2692,-2856,1344,4148,V
18.781,37696,3424999,-2652,-3384,1056,4427,V
18.781,37697,3425018,-1712,-4088,1036,4551,V
18.812,37698,3425039,88,-4972,1532,5203,V
18.844,37699,3425059,2372,-4672,2048,5626,V
18.844,37700,3425079,3816,-3416,2376,5646,V
18.859,37701,3425100,4076,-2296,2860,5483,V
18.890,37702,3425120,3436,-1824,3452,5201,V
18.890,37703,3425140,3288,-1920,2960,4823,V
18.984,37704,3425161,3440,-916,2340,4260,V
18.984,37705,3425181,2936,276,1956,3539,V
18.984,37706,3425201,2264,632,1600,2843,V
18.984,37707,3425221,1876,604,1304,2363,V
19.015,37708,3425242,1192,464,704,1460,V
19.015,37709,3425262,620,288,1176,1360,V
19.031,37710,3425282,300,12,780,836,V
19.109,37711,3425303,112,64,1024,1032,V
19.109,37712,3425323,-112,8,856,863,V
19.109,37713,3425343,-168,80,880,899,V
19.140,37714,3425363,-124,232,996,1030,V
19.172,37715,3425384,-192,232,836,889,V
19.172,37716,3425404,-112,132,1060,1074,V
19.234,37717,3425424,-152,124,1152,1169,V
19.234,37718,3425445,-96,184,840,865,V
19.234,37719,3425465,-20,96,1032,1037,V
19.281,37720,3425485,-64,128,1132,1141,V
19.281,37721,3425505,-68,132,976,987,V
19.281,37722,3425526,-32,132,900,910,V
19.344,37723,3425546,-60,52,1076,1079,V
19.344,37724,3425566,-28,56,1164,1166,V
19.344,37725,3425587,-72,32,840,844,V
19.375,37726,3425607,-164,12,1024,1037,V
19.406,37727,3425627,-116,8,1132,1138,V
19.406,37728,3425647,-100,4,1140,1144,V
19.469,37729,3425668,-60,28,1228,1230,V
19.469,37730,3425688,-68,8,1084,1086,V
19.469,37731,3425708,-72,48,960,964,V
19.500,37732,3425729,-48,92,992,997,V
19.531,37733,3425749,-44,16,1084,1085,V
19.531,37734,3425769,-84,-48,1172,1176,V
19.578,37735,3425789,-72,-20,1044,1047,V
19.625,37736,3425810,-112,-44,1044,1051,V
19.625,37737,3425830,-72,-68,1108,1112,V
19.625,37738,3425850,-80,12,1088,1091,V
19.656,37739,3425871,-88,28,1056,1060,V
19.656,37740,3425891,-80,68,1004,1009,V
19.703,37741,3425911,-108,52,1000,1007,V
19.703,37742,3425931,-76,56,1048,1052,V
19.703,37743,3425952,-148,44,1020,1032,V
19.719,37744,3425972,-144,0,1024,1034,V
19.765,37745,3425992,-152,-28,1040,1051,V
19.765,37746,3426013,-144,-64,1060,1072,V
19.828,37747,3426033,-100,-44,1084,1089,V
19.828,37748,3426053,-112,-12,1080,1086,V
19.828,37749,3426073,-64,-64,1088,1092,V
19.859,37750,3426094,-16,-72,1092,1094,V
19.890,37751,3426114,8,-56,1092,1093,V
19.890,37752,3426134,20,-84,1092,1095,V
19.953,37753,3426155,36,-44,1112,1113,V
19.953,37754,3426175,44,-16,1128,1129,V
19.953,37755,3426195,52,12,1092,1093,V
19.984,37756,3426215,16,-8,1092,1092,V
20.015,37757,3426236,0,-20,1044,1044,V
20.015,37758,3426256,12,-16,1132,1132,V
20.062,37759,3426276,-48,-16,1072,1073,V
20.062,37760,3426297,-32,8,1088,1088,V
20.062,37761,3426317,-16,4,1128,1128,V
20.094,37762,3426337,-100,-48,1076,1082,V
20.125,37763,3426357,-156,-96,920,938,V
20.156,37764,3426379,-164,-84,980,997,V
20.156,37765,3426398,-160,-44,1072,1085,V
